num_nodes,num_edges,avg_degree,density,num_unknown_nodes,num_read_syscalls,num_openat_syscalls,num_close_syscalls,num_open_syscalls,max_degree_centrality,avg_degree_centrality,max_betweenness_centrality,avg_betweenness_centrality,max_closeness_centrality,avg_closeness_centrality,num_connected_components,largest_cc_num_nodes,largest_cc_num_edges,degree_assortativity,node_connectivity,edge_connectivity,degree_std,degree_skewness,degree_kurtosis,num_connect_syscalls,num_accept4_syscalls,num_unlink_syscalls,num_write_syscalls,num_accept_syscalls,num_unlinkat_syscalls,num_execve_syscalls
131,344,5.251908396946565,0.02019964768056371,131,94,12.0,119,119,1.5384615384615385,0.04039929536112735,0.0,0.0,0.015384615384615385,0.007163828537874321,9,57,120,0.26508386125762595,0,0,18.61680415972032,9.251033390246883,93.20991888062814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,329,5.306451612903226,0.021570941515866773,124,110,11.0,105,103,1.3983739837398375,0.043141883031733566,0.0,0.0,0.032520325203252036,0.0074088644112247715,11,55,126,-0.1371516740660305,0,0,16.393929550861998,8.930102666768802,87.71587770514552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,349,6.4036697247706424,0.02964661909616038,109,147,10.0,96,96,1.3981481481481481,0.05929323819232076,0.0,0.0,0.018518518518518517,0.008579680598029235,8,48,100,-0.21525874323439106,0,0,18.23149772972313,5.933948696467338,39.70223039738205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,357,5.450381679389313,0.020963006459189665,131,97,12.0,124,124,1.6076923076923078,0.04192601291837926,0.0,0.0,0.015384615384615385,0.007398708162066921,5,57,120,0.2729886384769136,0,0,19.351002001970727,9.355005714281386,95.14082591703158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,327,5.45,0.022899159663865545,120,88,21.0,110,108,1.403361344537815,0.04579831932773103,0.0,0.0,0.025210084033613446,0.007913165266106435,7,57,132,-0.039916832203770125,0,0,16.376736549141896,8.514720664477904,80.45165033733868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,344,5.172932330827067,0.019594440647072227,133,98,12.0,117,117,1.5378787878787878,0.039188881294144544,0.0,0.0,0.015151515151515152,0.0069491911597174705,11,55,115,0.27335994967993,0,0,18.605323548215082,9.489002277997729,97.76066352324854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,770,5.4035087719298245,0.009513219668890537,285,374,2.0,263,120,1.23943661971831,0.01902643933778118,0.0,0.0,0.017605633802816902,0.003335804299481093,15,143,473,-0.2120957767797913,0,0,23.449280577841705,12.49309802263401,173.6764967184357,6.0,2.0,3.0,0.0,0.0,0.0,0.0
293,865,5.90443686006826,0.010110337089157978,293,401,17.0,270,173,1.2191780821917808,0.02022067417831585,0.0,0.0,0.017123287671232876,0.003261022020664839,14,100,356,-0.47198727000965685,0,0,24.790681684919637,11.305711711680413,145.15726397468316,2.0,2.0,0.0,0.0,0.0,0.0,0.0
373,941,5.045576407506703,0.006781688719767073,373,255,52.0,357,274,0.9516129032258065,0.013563377439534247,0.0,0.0,0.008064516129032258,0.0026088961918763853,11,221,579,0.1368436036139802,0,0,23.815996224014757,11.388479198163287,144.09532936286803,2.0,1.0,0.0,0.0,0.0,0.0,0.0
238,817,6.8655462184873945,0.014484274722547246,238,412,58.0,212,121,0.9831223628691982,0.028968549445094673,0.0,0.0,0.029535864978902954,0.004006665957522228,12,120,566,-0.025676553300954984,0,0,23.594766678600827,7.669828634898661,63.16556452728277,12.0,2.0,0.0,0.0,0.0,0.0,0.0
293,710,4.84641638225256,0.00829865818878863,293,99,52.0,279,280,1.215753424657534,0.016597316377577144,0.0,0.0,0.010273972602739725,0.003342839777455713,7,216,475,0.07470697241495117,0,0,24.443435346249604,12.189707619658611,160.30920000142262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,355,5.419847328244275,0.020845566647093364,131,107,11.0,119,118,1.7076923076923078,0.04169113329418665,0.0,0.0,0.015384615384615385,0.0072225484439224705,8,60,222,0.3336997409924068,0,0,20.154727514855303,9.819643327643787,103.32278471207076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,910,5.723270440251572,0.00902724044203718,318,379,33.0,293,202,1.0094637223974763,0.01805448088407431,0.0,0.0,0.015772870662460567,0.002995853421423315,16,180,635,0.12440068683678983,0,0,25.38815946216952,10.6570598461102,118.39807945062907,2.0,1.0,0.0,0.0,0.0,0.0,0.0
118,332,5.627118644067797,0.024047515572939302,118,115,11.0,104,102,1.4700854700854702,0.04809503114587853,0.0,0.0,0.03418803418803419,0.007967550340431688,8,54,121,-0.2712769406181595,0,0,16.834083973391955,8.622199988949504,82.24051305963198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,346,5.364341085271318,0.020954457364341084,129,94,12.0,120,120,1.578125,0.04190891472868217,0.0,0.0,0.015625,0.007388565891472868,7,57,120,0.266548870491885,0,0,18.907337480786207,9.218780783111951,92.44363620918045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,592,4.774193548387097,0.009664359409690479,248,304,0.0,218,47,0.680161943319838,0.019328718819381023,0.0,0.0,0.02834008097165992,0.0036567846415045176,24,93,253,-0.2422459494066627,0,0,15.444666429671743,7.9989499383461045,70.5651527172288,13.0,1.0,6.0,3.0,0.0,0.0,0.0
237,578,4.877637130801688,0.010333976972037475,237,260,50.0,185,72,0.7923728813559322,0.020667953944075085,0.0,0.0,0.025423728813559324,0.003522134019881277,40,95,187,-0.21858123934124776,0,0,16.71420875075109,8.048999155310087,73.53192407345924,9.0,0.0,2.0,0.0,0.0,0.0,0.0
225,566,5.0311111111111115,0.01123015873015873,225,232,10.0,210,111,0.875,0.022460317460317358,0.0,0.0,0.013392857142857142,0.004246031746031736,11,99,196,-0.2990453616020893,0,0,17.79647683262957,8.671735964802755,79.65647606461584,3.0,0.0,0.0,0.0,0.0,0.0,0.0
106,321,6.056603773584905,0.028840970350404314,106,129,10.0,92,90,1.3142857142857145,0.05768194070080855,0.0,0.0,0.0380952380952381,0.00871518418688229,9,50,162,-0.4238867278024203,0,0,15.370168477661,6.6217950268500205,52.16882728088956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,338,6.438095238095238,0.030952380952380953,105,138,9.0,96,95,1.6346153846153848,0.061904761904761865,0.0,0.0,0.028846153846153848,0.009157509157509146,5,47,125,-0.46132749533787626,0,0,17.820760397182465,7.748885177371084,68.41445582346897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,848,5.3841269841269845,0.008573450611667172,315,318,66.0,272,184,0.7292993630573249,0.01714690122333444,0.0,0.0,0.01592356687898089,0.0029319583459710844,25,108,436,-0.14711955672439075,0,0,19.856350840028178,8.659374336172016,82.49631337325418,5.0,0.0,1.0,0.0,2.0,0.0,0.0
376,936,4.9787234042553195,0.006638297872340425,376,249,57.0,357,269,0.9493333333333333,0.013276595744680856,0.0,0.0,0.010666666666666666,0.002581560283687959,12,260,711,0.10543379103370756,0,0,26.004389450835575,11.975205200697111,148.89064115707475,2.0,2.0,0.0,0.0,0.0,0.0,0.0
132,356,5.393939393939394,0.020587554938699976,132,98,12.0,123,123,1.6030534351145038,0.0411751098773998,0.0,0.0,0.015267175572519083,0.007286606523247755,6,58,210,0.26549559251196403,0,0,19.30055642774501,9.489338266678,97.42077607198544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,826,5.525083612040134,0.009270274516845861,299,241,139.0,254,177,0.9194630872483222,0.018540549033691768,0.0,0.0,0.026845637583892617,0.003052681196830617,27,171,604,-0.23627841698724136,0,0,21.048642650643306,9.41663931205557,102.46044142705658,11.0,1.0,1.0,0.0,0.0,2.0,0.0
243,636,5.234567901234568,0.010815222936435057,243,296,41.0,213,61,0.6942148760330579,0.02163044587287002,0.0,0.0,0.0371900826446281,0.0037581199197360706,22,85,168,-0.20536515410417577,0,0,15.716054231764407,7.2751136591178875,61.08400051028053,18.0,1.0,6.0,0.0,0.0,0.0,0.0
367,936,5.100817438692098,0.006968329834278823,367,267,42.0,352,271,0.9726775956284153,0.0139366596685576,0.0,0.0,0.00819672131147541,0.0026577924688435278,10,261,734,0.08783832671304767,0,0,27.213820306612007,12.130007336994987,151.74527736062103,2.0,2.0,0.0,0.0,0.0,0.0,0.0
402,929,4.621890547263682,0.005762955794593119,402,196,52.0,381,296,0.8877805486284289,0.01152591158918617,0.0,0.0,0.00997506234413965,0.002406918028312287,14,222,495,0.09827094833894086,0,0,22.177850059051067,12.597410983204925,177.28871980984655,2.0,2.0,0.0,0.0,0.0,0.0,0.0
298,865,5.805369127516778,0.009773348699523196,298,387,23.0,273,178,0.7474747474747474,0.019546697399046496,0.0,0.0,0.02356902356902357,0.0032201206697850897,13,111,380,-0.3338376325055978,0,0,18.621874217177744,8.471042588469603,83.19911109890556,2.0,2.0,0.0,0.0,0.0,0.0,0.0
104,349,6.711538461538462,0.03258028379387603,104,150,10.0,94,95,1.553398058252427,0.06516056758775204,0.0,0.0,0.019417475728155338,0.009055265123226285,7,47,97,-0.2658203690492418,0,0,19.223719861812484,6.066243580559615,41.64683407083634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,786,5.695652173913044,0.010355731225296443,276,320,27.0,256,183,0.7490909090909091,0.020711462450592757,0.0,0.0,0.02181818181818182,0.0034782608695652336,12,120,400,-0.3674432634848492,0,0,18.233433495599158,7.558734050018306,67.00375165980924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,762,5.501805054151625,0.00996703814157903,277,378,0.0,248,118,1.3043478260869565,0.019934076283157954,0.0,0.0,0.018115942028985508,0.003348506252289027,21,96,360,-0.2349978855910291,0,0,24.24433754258845,12.483527836452895,171.55966834638758,7.0,1.0,3.0,7.0,0.0,0.0,0.0
249,611,4.907630522088353,0.009894416375178131,249,317,0.0,219,51,0.6048387096774194,0.01978883275035624,0.0,0.0,0.03225806451612903,0.0036598004922917446,23,106,281,-0.2204726688018646,0,0,14.762493926017209,7.367617204550889,60.001389385865124,16.0,1.0,6.0,1.0,0.0,0.0,0.0
274,644,4.700729927007299,0.00860939547070934,274,318,0.0,253,52,0.63003663003663,0.017218790941418653,0.0,0.0,0.029304029304029304,0.003462474265393963,15,134,327,-0.36494896872293947,0,0,14.489041901852238,7.939442499389615,74.91926410439017,8.0,0.0,12.0,1.0,0.0,0.0,0.0
97,326,6.721649484536083,0.0350085910652921,97,151,8.0,84,83,1.7395833333333333,0.0700171821305842,0.0,0.0,0.041666666666666664,0.009664948453608236,7,46,167,-0.4534087995176789,0,0,18.314403248573665,7.295179401378169,61.1446022798099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,844,5.683501683501683,0.0096005096005096,297,450,15.0,256,121,1.0405405405405406,0.019201019201019288,0.0,0.0,0.006756756756756757,0.0030598780598780724,28,93,184,0.37271355354185626,0,0,23.08134124491336,10.48926075600313,119.4703041974651,0.0,0.0,0.0,0.0,2.0,0.0,0.0
103,325,6.310679611650485,0.03093470397867885,103,136,10.0,90,89,1.3529411764705883,0.06186940795735762,0.0,0.0,0.0392156862745098,0.009137635636778971,7,49,166,-0.3951835926653357,0,0,15.743717579639455,6.335876757343286,48.19978425834215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,322,6.313725490196078,0.031256066783148906,102,142,9.0,86,85,1.4653465346534653,0.06251213356629781,0.0,0.0,0.039603960396039604,0.009027373325567857,9,44,156,-0.4073399792783686,0,0,16.40300091635367,6.83582779019882,55.19256805913167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,339,5.2153846153846155,0.020214669051878353,130,98,11.0,115,115,1.5968992248062015,0.04042933810375674,0.0,0.0,0.015503875968992248,0.007096004770423386,11,56,206,0.3273726505686169,0,0,18.883034557052532,9.62093165293108,99.84595672483673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,341,5.286821705426356,0.020651647286821704,129,96,11.0,117,117,1.59375,0.04130329457364341,0.0,0.0,0.015625,0.00720687984496124,10,55,204,0.3329876846045299,0,0,18.94594260155019,9.395327001797286,95.52731414926869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,643,5.6902654867256635,0.012645034414945919,226,399,1.0,187,48,1.288888888888889,0.025290068829891682,0.0,0.0,0.013333333333333334,0.0037954768928220293,33,97,192,-0.05654217305429608,0,0,23.905632929713963,9.917961347877245,105.46969657959514,4.0,0.0,4.0,0.0,0.0,0.0,0.0
187,574,6.13903743315508,0.01650278879880398,187,292,1.0,175,104,1.9193548387096775,0.033005577597607964,0.0,0.0,0.010752688172043012,0.005146340060951063,8,103,416,-0.3635985425620158,0,0,27.80320308430778,11.372427166827723,138.6479785921604,1.0,1.0,0.0,0.0,0.0,0.0,0.0
273,753,5.516483516483516,0.01014059469941823,273,320,51.0,249,112,0.9227941176470588,0.02028118939883657,0.0,0.0,0.022058823529411766,0.003474466709760817,15,160,546,-0.1434635849919495,0,0,20.301768795003365,8.907603714654678,90.99109079047085,13.0,2.0,6.0,0.0,0.0,0.0,0.0
129,356,5.51937984496124,0.021560077519379845,129,102,12.0,121,121,1.703125,0.04312015503875969,0.0,0.0,0.015625,0.007449127906976744,6,59,218,0.2589946931518078,0,0,20.088602490044064,9.57249685002486,98.65296034206253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,356,5.393939393939394,0.020587554938699976,132,97,12.0,123,124,1.580152671755725,0.04117510987739982,0.0,0.0,0.015267175572519083,0.007344436733749722,5,57,120,0.27626274154938785,0,0,19.122316637167277,9.359459353730724,95.31418339683619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,336,5.843478260869565,0.02562929061784897,115,126,9.0,101,100,1.5087719298245612,0.05125858123569782,0.0,0.0,0.02631578947368421,0.008085430968726182,9,47,172,-0.3729079865059642,0,0,16.982646541510405,8.494127973561454,80.71145747527453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,346,5.323076923076923,0.020632081097197375,130,95,12.0,120,119,1.565891472868217,0.041264162194394785,0.0,0.0,0.015503875968992248,0.007274895646988681,8,57,120,0.26864623346251165,0,0,18.84071507079013,9.25086285056559,93.11135047784879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,356,5.435114503816794,0.020904286553141516,131,98,12.0,123,123,1.6307692307692307,0.04180857310628296,0.0,0.0,0.015384615384615385,0.007339988256018771,6,58,212,0.26310985470828757,0,0,19.56242668903805,9.442324321109986,96.59062888371932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,565,4.808510638297872,0.01027459538097836,235,227,11.0,205,118,0.7264957264957266,0.020549190761956687,0.0,0.0,0.021367521367521368,0.003909801782142199,20,78,154,-0.2782560637591831,0,0,15.574718054034001,9.120247846491282,89.27997361205185,2.0,2.0,0.0,0.0,0.0,0.0,0.0
248,770,6.209677419354839,0.012570197205171739,248,487,0.0,225,51,1.2267206477732793,0.02514039441034359,0.0,0.0,0.020242914979757085,0.003820033955857399,14,81,159,-0.0826826497806553,0,0,23.0858405820497,10.28119883887067,119.20325837699382,2.0,2.0,2.0,1.0,0.0,0.0,0.0
131,357,5.450381679389313,0.020963006459189665,131,100,12.0,122,123,1.6384615384615386,0.04192601291837925,0.0,0.0,0.015384615384615385,0.007339988256018771,6,58,213,0.2718156551227333,0,0,19.64307998907947,9.45516410791624,96.82597965051339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,339,5.2153846153846155,0.020214669051878353,130,98,11.0,115,115,1.5968992248062015,0.04042933810375674,0.0,0.0,0.015503875968992248,0.007096004770423386,11,56,206,0.3277299555416739,0,0,18.90746072337365,9.597281500277157,99.3669767711946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,795,5.578947368421052,0.009822090437361009,285,390,0.0,262,131,1.267605633802817,0.019644180874722115,0.0,0.0,0.017605633802816902,0.003323449468742274,16,96,360,-0.2505969558614351,0,0,24.033271797196733,12.447349716822876,172.4639565799711,7.0,1.0,3.0,1.0,0.0,0.0,0.0
125,332,5.312,0.021419354838709676,125,95,10.0,114,113,1.629032258064516,0.042838709677419456,0.0,0.0,0.016129032258064516,0.00748387096774193,9,55,202,0.4013397098765818,0,0,18.77207116969248,9.545108420804596,97.89789324577868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,746,5.366906474820144,0.009687556813754772,278,340,17.0,248,128,0.9602888086642599,0.019375113627509637,0.0,0.0,0.02527075812274368,0.003337402280341812,21,137,456,-0.07740661555644879,0,0,19.709817107982055,10.398915212927768,122.1792179378501,7.0,1.0,3.0,2.0,0.0,0.0,0.0
103,325,6.310679611650485,0.03093470397867885,103,135,10.0,91,89,1.4705882352941175,0.06186940795735762,0.0,0.0,0.0392156862745098,0.009137635636778971,7,49,159,-0.43735581935609624,0,0,16.40567574425103,7.008463791016014,57.75935890127613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,329,6.2075471698113205,0.029559748427672956,106,139,9.0,91,90,1.5619047619047621,0.05911949685534584,0.0,0.0,0.0380952380952381,0.00880503144654087,8,44,144,-0.42545555371876115,0,0,17.07238583603848,7.801980424598966,69.59263069643126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,324,6.29126213592233,0.03083952027412907,103,139,10.0,89,86,1.392156862745098,0.061679040548258054,0.0,0.0,0.0392156862745098,0.00894726822767941,9,46,161,-0.39903731973528217,0,0,15.963934515122816,6.550178856086923,51.30526370887526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,603,4.862903225806452,0.009843933655478646,248,334,0.0,219,29,0.7004048582995952,0.019687867310957365,0.0,0.0,0.032388663967611336,0.00372208436724567,20,88,173,-0.41265571922720484,0,0,14.689987086568111,8.194905369781207,79.69233217746331,13.0,1.0,6.0,1.0,0.0,0.0,0.0
261,551,4.222222222222222,0.00811965811965812,261,236,0.0,215,76,0.7384615384615385,0.016239316239316216,0.0,0.0,0.023076923076923078,0.003256704980842902,40,97,192,-0.19210350127512152,0,0,16.19127894379177,8.863437738839336,86.55499959530154,14.0,0.0,10.0,0.0,0.0,0.0,0.0
262,643,4.908396946564886,0.00940305928460706,262,314,0.0,229,71,0.4904214559386973,0.01880611856921415,0.0,0.0,0.02681992337164751,0.0035096955339124413,22,114,322,-0.06765153285461249,0,0,14.323924566524061,6.627999309651446,47.17972313191293,19.0,1.0,9.0,0.0,0.0,0.0,0.0
132,356,5.393939393939394,0.020587554938699976,132,96,13.0,123,124,1.5725190839694656,0.04117510987739982,0.0,0.0,0.015267175572519083,0.007286606523247755,6,59,124,0.21717811588399696,0,0,19.112409730154297,9.271525106369749,93.71713269493836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,714,4.9411764705882355,0.00857843137254902,289,102,51.0,281,280,1.2326388888888888,0.01715686274509816,0.0,0.0,0.010416666666666666,0.0034121491733948377,5,216,475,0.06611023418794236,0,0,24.773018026581436,12.036336268394967,155.77304226566147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,339,6.0,0.026785714285714284,113,130,11.0,99,99,1.5178571428571428,0.053571428571428596,0.0,0.0,0.03571428571428571,0.008375474083438677,7,51,148,-0.3957084948457225,0,0,17.14900858869752,8.15084690178433,75.0586994693231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,357,5.450381679389313,0.020963006459189665,131,100,12.0,122,123,1.6307692307692307,0.04192601291837926,0.0,0.0,0.015384615384615385,0.007339988256018771,6,57,120,0.27968166079781476,0,0,19.569884068377636,9.430265732125415,96.41008195273197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,324,6.680412371134021,0.03479381443298969,97,145,9.0,86,84,1.625,0.06958762886597938,0.0,0.0,0.041666666666666664,0.009664948453608236,7,42,152,-0.4257587996226341,0,0,17.381437184330778,6.969054719265648,56.722973362175885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,349,6.8431372549019605,0.033876917103475054,102,154,8.0,93,94,1.683168316831683,0.06775383420695012,0.0,0.0,0.019801980198019802,0.009318578916715206,6,46,170,-0.28616852897084816,0,0,19.922273030622065,6.404421781149125,46.46578804112758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,324,6.352941176470588,0.0314502038439138,102,143,9.0,87,85,1.495049504950495,0.06290040768782763,0.0,0.0,0.039603960396039604,0.009027373325567857,9,44,156,-0.41534037722458567,0,0,16.657240702471377,6.917627943377026,56.36204003376133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,357,5.450381679389313,0.020963006459189665,131,96,13.0,124,124,1.5846153846153848,0.04192601291837926,0.0,0.0,0.015384615384615385,0.007398708162066921,5,60,127,0.2172329197371931,0,0,19.260057842555813,9.178863419420255,91.71957718052236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,653,4.891385767790262,0.009194334149981696,267,228,22.0,242,157,0.5714285714285714,0.018388668299963298,0.0,0.0,0.022556390977443608,0.003534116189349798,16,105,287,-0.36624292267721675,0,0,15.073335112475307,7.761475735421316,66.44591949163372,2.0,2.0,0.0,0.0,0.0,0.0,0.0
205,639,6.234146341463415,0.015279770444763271,205,244,29.0,185,180,1.0,0.030559540889526497,0.0,0.0,0.029411764705882353,0.004638928742228588,11,126,398,-0.42185074961154295,0,0,18.864957961930724,7.5071957728149075,67.20500327775167,1.0,0.0,0.0,0.0,0.0,0.0,0.0
133,354,5.323308270676692,0.020164046479835954,133,103,11.0,120,120,1.643939393939394,0.040328092959672,0.0,0.0,0.015151515151515152,0.007120072909546588,8,60,217,0.33159479848750295,0,0,19.56118178087325,9.87837437086776,104.6419241969591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
